,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0615008371541574e-09,-5.588487644712995e-09,-1.2966259831848843e-08,-2.205286603879766e-08,-3.146220847540378e-08,-3.9781383744678323e-08,-4.5712926840777394e-08,-4.8229709638006146e-08,-4.6665301875208375e-08,-4.0783591080782063e-08,-3.079811994005805e-08,-1.7349981158778828e-08,-1.4529915666203436e-09,1.559559247084974e-08,3.2330436274285937e-08,4.724857633185746e-08,5.894648622907632e-08,6.625117193599737e-08,6.833547042320754e-08,6.481001046967251e-08,5.576813319842254e-08,4.1794626883789166e-08,2.3937583524514907e-08,3.6263984267258413e-09,-1.74441941116368e-08,-3.746005380800782e-08,-5.4643171106684885e-08,-6.741300464943964e-08,-7.454680050856925e-08,-7.529535473684278e-08,-6.946595271848007e-08,-5.7458553944846577e-08,-4.025132038888295e-08,-1.9317001959951608e-08,3.496245793069575e-09,2.6135591202225154e-08,4.652789350748223e-08,6.277659738667905e-08,7.335562222912215e-08,7.724651491021087e-08,7.406451456749998e-08,6.408260823750408e-08,4.8232470245622094e-08,2.800309409220262e-08,5.307685731929654e-09,-1.7707795808699912e-08,-3.887550943534265e-08,-5.621430533787401e-08,-6.813041667077896e-08,-7.356839958062813e-08,-7.210756296353522e-08,-6.399816959207098e-08,-5.012408202311252e-08,-3.1903635320046256e-08,-1.1141031802500369e-08,1.0165585802517806e-08,3.0019660645219695e-08,4.662191388458434e-08,5.854190718208733e-08,6.482843907429856e-08,6.510222066435291e-08,5.95571276387684e-08,4.892340421734652e-08,3.4374223318383316e-08,1.7384589720501506e-08,-4.13042832205527e-10,-1.738701908571644e-08,-3.2071298977426416e-08,-4.328096126551516e-08,-5.0212105593710556e-08,-5.250074399522996e-08,-5.022306495239322e-08,-4.386596404152829e-08,-3.426084850300332e-08,-2.2480686234022045e-08,-9.722784767338293e-09,2.791635750041701e-09,1.3966526961917882e-08,2.2895774977257516e-08,2.8967348707148787e-08,3.188282432385434e-08,3.1688352164399485e-08,2.8747260729203097e-08,2.3692933437853966e-08,1.7350424040048326e-08,1.0652543462826453e-08,4.544510287535527e-09,-1.0316032347540632e-10,-2.5641585566396257e-09,-2.3069972481066435e-09,1.034435028723613e-41,-1.3130879610066182e-59,2.417107048015874e-77,-6.721656900791984e-95,2.9594237262637218e-112,-2.1726803639011133e-129,2.807123210360095e-146,-6.71544041067087e-163,3.095246369557207e-179,-2.7990725770032786e-195,4.8909205983969026e-211,-1.555355888459618e-226,5.4558652260152704e-257,-5.164702537149896e-287,6.111348e-317
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.20145262378742e-10,-4.3351340524740055e-09,-1.0635873090260634e-08,-1.9279560329691273e-08,-2.928615604974296e-08,-3.9288767455469234e-08,-4.7695015023187996e-08,-5.2918137696660503e-08,-5.358402754648065e-08,-4.8736404320496777e-08,-3.7988873747470934e-08,-2.1613926598785597e-08,-5.676560929218982e-10,2.3565336346080507e-08,4.8697202011882636e-08,7.242487222157274e-08,9.22604295650551e-08,1.0588676186737196e-07,1.1141274777405394e-07,1.0760438303977515e-07,9.405013799490287e-08,7.12552722974203e-08,4.066836077910977e-08,4.5914206545616335e-09,-3.399524287060824e-08,-7.168774043723445e-08,-1.0495964086250444e-07,-1.304993703867353e-07,-1.455625932537782e-07,-1.4826199495248427e-07,-1.3779409673519045e-07,-1.145748565390858e-07,-8.027090694714079e-08,-3.767550789213517e-08,9.506388857779882e-09,5.699964821822166e-08,1.0034832276886088e-07,1.3535490269111316e-07,1.5852517912074662e-07,1.674045485045278e-07,1.6090349849370144e-07,1.3938148898882226e-07,1.0470385037795504e-07,6.003534745302461e-08,9.565851184854497e-09,-4.1909868288250494e-08,-8.947470723577815e-08,-1.285736334593134e-07,-1.5549114258691682e-07,-1.6772063902080793e-07,-1.6420658236883695e-07,-1.4544874406843557e-07,-1.1343169791198238e-07,-7.140309536819738e-08,-2.353078675938881e-08,2.554679524650494e-08,7.118451901572109e-08,1.0919599655702724e-07,1.3626404405929666e-07,1.5020235632123916e-07,1.5017687182441965e-07,1.36705430643909e-07,1.1156301170083263e-07,7.755451154375425e-08,3.817184735719377e-08,-2.7565037303624482e-09,-4.144413733602083e-08,-7.453561998088422e-08,-9.937511216928669e-08,-1.1423068483543104e-07,-1.1841784528283213e-07,-1.1227973230819849e-07,-9.709856258269134e-08,-7.491732016227226e-08,-4.8282954735773087e-08,-1.9961033715397423e-08,7.305558068980141e-09,3.113366765517361e-08,4.964069208403407e-08,6.165855580707751e-08,6.675237764946722e-08,6.525451310801715e-08,5.816700099442667e-08,4.7020466951705914e-08,3.367057437276792e-08,2.009062060710673e-08,8.152690858815464e-09,-5.593431696761256e-10,-4.885918110778961e-09,-4.174018721021302e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.77684244460501e-09,-6.877004947274591e-09,-6.146858237523058e-09,-2.0941220528853243e-09,4.4923522049404375e-09,1.2527677759353413e-08,2.0717138892108425e-08,2.7734133897595767e-08,3.2387035417298364e-08,3.3786467690123934e-08,3.1463707512039224e-08,2.5430244702868964e-08,1.6188170668905486e-08,4.67130953785645e-09,-7.86321970581566e-09,-1.997860085034606e-08,-3.0235465919345915e-08,-3.736500048122287e-08,-4.042949281682476e-08,-3.8951957321528e-08,-3.298175391524535e-08,-2.3105896681957246e-08,-1.0398106874048e-08,3.699975476074854e-09,1.754362606888675e-08,2.9481789198228372e-08,3.805460608179505e-08,4.217655855056854e-08,4.128761623475614e-08,3.543000381011291e-08,2.525714868012207e-08,1.1967966426124932e-08,-2.828890041708053e-09,-1.7313477750416486e-08,-2.9677719627366853e-08,-3.836294181497985e-08,-4.2256264694615016e-08,-4.0844889048754324e-08,-3.4297301335009014e-08,-2.343630809899274e-08,-9.653314053759419e-09,5.280721672900415e-09,1.944043223096764e-08,3.1002658527102085e-08,3.848680626240319e-08,4.0952418519717714e-08,3.8124950905306216e-08,3.042769993615111e-08,1.8919096897807444e-08,5.1438197413482235e-09,-9.075341335622415e-09,-2.1887079687583734e-08,-3.166024765929236e-08,-3.7194678467013237e-08,-3.787070059094822e-08,-3.371911823274089e-08,-2.5395253678094272e-08,-1.4075281500100675e-08,-1.2796436079651325e-09,1.1321152199970208e-08,2.2147588699871103e-08,2.990360429861942e-08,3.3728518720353726e-08,3.329848149560232e-08,2.8834464852465348e-08,2.1050304829317615e-08,1.1042864288632387e-08,1.280844657663329e-10,-1.0328398211815194e-08,-1.9085809250531744e-08,-2.518331827955872e-08,-2.8032748285787142e-08,-2.747951251924366e-08,-2.3793143986623937e-08,-1.7608844756182833e-08,-9.824419848128507e-09,-1.4846545805857596e-09,6.3766335562018764e-09,1.2848163888978448e-08,1.7266630771366915e-08,1.9272818298614228e-08,1.8853308885994298e-08,1.632046776235662e-08,1.2256702058249003e-08,7.422014600348861e-09,2.6483247609313006e-09,-1.2749817539327366e-09,-3.701650003426815e-09,-4.208530115048414e-09,-2.6401372174981707e-09,8.816207631167157e-43,-1.5122953922723422e-60,3.4192278061289824e-78,-1.1070315316686947e-95,5.485557839940097e-113,-4.42860799955242e-130,6.187611423806784e-147,-1.5807869507026438e-163,7.705756724904348e-180,-7.313366402596067e-196,1.3328536633789718e-211,-4.398463900591597e-227,1.9095528291053448e-257,-1.936763451431211e-287,2.376635e-317
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4223800774485944e-09,-6.7852599145086406e-09,-6.465689308601804e-09,-2.043456948667237e-09,6.328671759498334e-09,1.7780766217204603e-08,3.073752560790604e-08,4.3130913420961173e-08,5.269108804135403e-08,5.7319051994925103e-08,5.5441833669504454e-08,4.6295641282583646e-08,3.012319328609484e-08,8.212786878570954e-09,-1.720256517178447e-08,-4.31785467639696e-08,-6.642524162514551e-08,-8.372797672459894e-08,-9.239325390256005e-08,-9.066068322154743e-08,-7.799097019639851e-08,-5.521895675896994e-08,-2.4544453687581563e-08,1.0680202072917215e-08,4.6322414660558044e-08,7.796998592850087e-08,1.0148272206658823e-07,1.1354613686143433e-07,1.1216500736234294e-07,9.697828308303169e-08,6.938037924751669e-08,3.2421426452380756e-08,-9.514027392775051e-09,-5.124295538694167e-08,-8.742945138634015e-08,-1.133049624558342e-07,-1.253008987394397e-07,-1.2157621455453432e-07,-1.0233048306421648e-07,-6.979265710816968e-08,-2.8017258643612557e-08,1.7663436662707124e-08,6.131586593579795e-08,9.721262799400768e-08,1.2060592297305943e-07,1.2838883002035867e-07,1.1953546674108915e-07,9.524180400293923e-08,5.8763609498077376e-08,1.4962490804451012e-08,-3.035299787946652e-08,-7.123159352525011e-08,-1.0239408243064103e-07,-1.199329121769613e-07,-1.218149131907384e-07,-1.0812462276121549e-07,-8.0987806340889e-08,-4.423604800161604e-08,-2.8267565052993256e-09,3.780051305854579e-08,7.251839776830456e-08,9.714850114724188e-08,1.0895802029409803e-07,1.0698610292146142e-07,9.205743533577019e-08,6.659368067870857e-08,3.423478913809133e-08,-7.130164661208947e-10,-3.384265917176803e-08,-6.121732594350166e-08,-7.98668652725548e-08,-8.807015350868689e-08,-8.552511975935724e-08,-7.328324905025048e-08,-5.352699148941574e-08,-2.9208026028985396e-08,-3.653197291215213e-09,1.9944982140352246e-08,3.8878076937743754e-08,5.1292377725337485e-08,5.632921184601317e-08,5.4205272442401055e-08,4.609753131245136e-08,3.392048435928665e-08,2.000334518421672e-08,6.745167047695998e-09,-3.731075808701992e-09,-9.856500220789093e-09,-1.0806606628258272e-08,-6.566452274462149e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.5062198676334457e-09,-9.802957085739914e-09,-1.6010628038883296e-08,-2.1121817806619358e-08,-2.4094274266746374e-08,-2.414301885034987e-08,-2.0896275098684463e-08,-1.447339137129553e-08,-5.472632443081636e-09,5.10926208516924e-09,1.6012026990635267e-08,2.5873782531439195e-08,3.341034267857889e-08,3.75776342228041e-08,3.770613038672956e-08,3.3601810489095655e-08,2.5575892055688865e-08,1.4425977448218106e-08,1.3555158442672242e-09,-1.216389656495851e-08,-2.4559273946494007e-08,-3.4348376146177166e-08,-4.031974037331779e-08,-4.1685938032071096e-08,-3.8194538723396416e-08,-3.0173386925202864e-08,-1.8505012700273276e-08,-4.53551322058044e-09,1.0082992013169697e-08,2.3584239404759046e-08,3.430679736245212e-08,4.090430814449744e-08,4.252436898913332e-08,3.8921640034828414e-08,3.050492006420384e-08,1.8297302744117463e-08,3.812628965706813e-09,-1.1126566337373054e-08,-2.4627041139523852e-08,-3.496571373247621e-08,-4.082195799148463e-08,-4.144773580184479e-08,-3.6779516498374526e-08,-2.744100242085847e-08,-1.4666988563936276e-08,-1.367933387178416e-10,1.4249821408200466e-08,2.6626078793071004e-08,3.541004065621165e-08,3.951086212584017e-08,3.8467896208234716e-08,3.2504501834800126e-08,2.2484735434908012e-08,9.78561267214189e-09,-3.8959018373392645e-09,-1.677977652323532e-08,-2.7236819787015223e-08,-3.399953183924293e-08,-3.631540821509514e-08,-3.4026911649633863e-08,-2.757222976068841e-08,-1.7901132207304036e-08,-6.339186886384631e-09,5.6059836529112825e-09,1.6446707222977325e-08,2.4896073190022928e-08,3.0022538457210923e-08,3.1352699431699324e-08,2.8903479886653183e-08,2.3158547204663377e-08,1.4975352626003316e-08,5.4698339685837436e-09,-4.153569817358273e-09,-1.2739952106487495e-08,-1.933442860989832e-08,-2.328620403627971e-08,-2.4305832598828946e-08,-2.2494243799753213e-08,-1.8293582434132368e-08,-1.241613851477388e-08,-5.7401181970121815e-09,8.177908489875694e-10,6.423109661348831e-09,1.0436858765959143e-08,1.2487345205001356e-08,1.251609679538499e-08,1.0780037154301558e-08,7.81484556876381e-09,4.382244721727345e-09,1.3899800742496347e-09,2.0218502834143347e-41,-2.411335031766469e-59,4.1862445283851505e-77,-1.1016535027730055e-94,4.604137380613892e-112,-3.217536159794472e-129,3.9672571628555344e-146,-9.078964040618455e-163,4.011910480550229e-179,-3.485506355975813e-195,5.862568052362023e-211,-1.7979465104097103e-226,8.729384361624433e-257,-8.607837561916493e-287,9.506541e-317
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.3130790084311443e-09,-1.0094483408574312e-08,-1.7852473699093437e-08,-2.5338794005878713e-08,-3.089787882097917e-08,-3.287714941290184e-08,-2.9990120130655756e-08,-2.1629130561989793e-08,-8.052259474171924e-09,9.571870514515833e-09,2.9273282759549982e-08,4.851412597147697e-08,6.453501281210509e-08,7.473862404691797e-08,7.707460833111127e-08,7.039288036132624e-08,5.465609720394764e-08,3.1040956729762995e-08,1.8716138438355646e-09,-2.9621357532334448e-08,-5.966235537775622e-08,-8.440651921696493e-08,-1.0043904720993738e-07,-1.052479480080455e-07,-9.761416881315355e-08,-7.784434712748506e-08,-4.781344817751856e-08,-1.080860158971361e-08,2.8839201091950766e-08,6.625600722331447e-08,9.664521401602511e-08,1.1592054372262688e-07,1.2128349920014978e-07,1.1163136703089041e-07,8.778019566203657e-08,5.2424288067338834e-08,9.83659308801053e-09,-3.463748916919099e-08,-7.528422779069482e-08,-1.0676327346244732e-07,-1.2485700661121083e-07,-1.2703525899552495e-07,-1.1287043713154198e-07,-8.409310523895653e-08,-4.440224276337704e-08,1.0236611117461098e-09,4.622280246566712e-08,8.525589349341288e-08,1.1302508367775262e-07,1.2596095329887863e-07,1.2249702578307976e-07,1.0327151631037719e-07,7.101009484951742e-08,3.012498225242754e-08,-1.3907268889158593e-08,-5.531969349491139e-08,-8.882588789762026e-08,-1.1031752150559623e-07,-1.1737389453638123e-07,-1.095236263382744e-07,-8.824755529742034e-08,-5.669413073968221e-08,-1.922248289373965e-08,1.9242328907868872e-08,5.38802169703739e-08,8.057101590680889e-08,9.63942916549831e-08,9.995171451650187e-08,9.14503230550032e-08,7.259917005329778e-08,4.6281131728537844e-08,1.615242197572643e-08,-1.3921419556335499e-08,-4.031884920738175e-08,-6.013744243241338e-08,-7.150688745365909e-08,-7.373942272098407e-08,-6.738076228397242e-08,-5.4011328900099977e-08,-3.598275086589971e-08,-1.6059397869200272e-08,2.993074379008355e-09,1.8778367653299667e-08,2.959243186710801e-08,3.459996811304163e-08,3.391364856739909e-08,2.853145380354023e-08,2.015682480159751e-08,1.0972822932862367e-08,3.3508924149494418e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.041208650563767e-10,2.0956220566979006e-10,3.5944481993406493e-09,8.377463786198874e-09,1.3376962791242878e-08,1.7385499265488025e-08,1.9368863841584374e-08,1.8666777501435477e-08,1.5106642985753223e-08,9.03820467016381e-09,1.2713142438004798e-09,-7.061148119084422e-09,-1.4688632986098264e-08,-2.041134113554317e-08,-2.3292452781970364e-08,-2.2816736048423686e-08,-1.8976830928027012e-08,-1.228597199481724e-08,-3.7100763673079327e-09,5.47673346087647e-09,1.3882960982808944e-08,2.0218089034623055e-08,2.3493632961410136e-08,2.3182010500162793e-08,1.93095126683663e-08,1.2460131488321251e-08,3.6911347934763302e-09,-5.625044909971657e-09,-1.4019777635605612e-08,-2.0157544195970636e-08,-2.3054293429833705e-08,-2.2242107222134453e-08,-1.785405725100516e-08,-1.060499598319539e-08,-1.6839967896536954e-09,7.441438613123291e-09,1.526520800199527e-08,2.0492826535750352e-08,2.226810711335201e-08,2.0310309184263075e-08,1.49739128528186e-08,7.181110105037189e-09,-1.7288535601961903e-09,-1.0235278287520586e-08,-1.689668617969133e-08,-2.0598896209760547e-08,-2.074755374628285e-08,-1.7366126531495832e-08,-1.1083952856894459e-08,-3.0189263566097175e-09,5.42146472657006e-09,1.2790604772555039e-08,1.7854587184630075e-08,1.9800062272891247e-08,1.8364875615420638e-08,1.387018653220428e-08,7.147537250636024e-09,-6.176749113914149e-10,-8.101199273715486e-09,-1.4061501231628996e-08,-1.755544885804495e-08,-1.8080467061021945e-08,-1.5643061705866333e-08,-1.0739423825180376e-08,-4.2480369886922065e-09,2.727330387830979e-09,9.047227410510236e-09,1.372742751639502e-08,1.6087513956989502e-08,1.5849293874638352e-08,1.3159997209072025e-08,8.551408615060437e-09,2.8287665033656532e-09,-3.063387461710567e-09,-8.204738843037578e-09,-1.1842925242996157e-08,-1.3499965109576719e-08,-1.3044983033988453e-08,-1.0686812560149518e-08,-6.926827611847656e-09,-2.4627146587259187e-09,1.9389162883055027e-09,5.573239758648307e-09,7.91837831413181e-09,8.714117964550984e-09,8.003350207333623e-09,6.121725593143744e-09,3.6429267619584494e-09,1.3017660822526815e-09,-1.0235401461951285e-10,1.434103108003191e-41,-1.7144375975431058e-59,2.9837012379310248e-77,-7.871845529601138e-95,3.2984849591717686e-112,-2.3113089393910186e-129,2.857764650950817e-146,-6.558527535199407e-163,2.9066077231884e-179,-2.5327714868666883e-195,4.273079503446608e-211,-1.314554887650676e-226,5.4558652260152704e-257,-4.734310659054071e-287,5.432309e-317
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.110346396111213e-10,4.810392611063422e-10,5.585176238694524e-09,1.3683665513848077e-08,2.3213768119334985e-08,3.2000349478953725e-08,3.766054270459042e-08,3.815061116182194e-08,3.2245735908852034e-08,1.989201524413528e-08,2.3221804467102374e-09,-1.807800409474547e-08,-3.812797702701481e-08,-5.438542256401419e-08,-6.374565480069885e-08,-6.403567200603987e-08,-5.4452110593291865e-08,-3.580128818248236e-08,-1.0472291485656034e-08,1.788002593738198e-08,4.4872745200151486e-08,6.610383403424638e-08,7.788457588952461e-08,7.789223373746857e-08,6.563385263779492e-08,4.261199825277533e-08,1.2161953103387493e-08,-2.1019390599145238e-08,-5.1621428114990765e-08,-7.457057172911945e-08,-8.589878489832137e-08,-8.345478243203108e-08,-6.733994348962746e-08,-3.994685676860073e-08,-5.635477482649733e-09,2.997148885547654e-08,6.091138296642656e-08,8.189656003133221e-08,8.927269373198911e-08,8.164598748914823e-08,6.020947307432947e-08,2.853415527875849e-08,-7.990397915764112e-09,-4.310871284378963e-08,-7.078210523608072e-08,-8.625246591035847e-08,-8.689343614857609e-08,-7.267029755290501e-08,-4.613627123358829e-08,-1.1966361362725172e-08,2.38749280342321e-08,5.520312835271236e-08,7.670663736740591e-08,8.486042906428592e-08,7.850967496385114e-08,5.902536269885294e-08,2.999634973301327e-08,-3.4484902901353125e-09,-3.5579274844086475e-08,-6.103561264938504e-08,-7.576958192160567e-08,-7.766455086978386e-08,-6.682461952241433e-08,-4.5476573404395165e-08,-1.748397529605285e-08,1.2354085636290521e-08,3.913844455324689e-08,5.869987691446822e-08,6.823219181068565e-08,6.669389217125505e-08,5.48758847650978e-08,3.518633469061838e-08,1.114035566322534e-08,-1.324159515686629e-08,-3.413982845828518e-08,-4.8536697371276933e-08,-5.463785460743809e-08,-5.213189107631485e-08,-4.210417399148174e-08,-2.678465478049097e-08,-9.102325203514304e-09,7.864785985362845e-09,2.1423802635269446e-08,2.972716531074541e-08,3.203195147837489e-08,2.8785712400680814e-08,2.149646989712169e-08,1.2433024358943885e-08,4.2532930438673235e-09,-4.134009206616757e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.629073662177987e-09,-8.430121686067735e-09,-1.1319647283991506e-08,-1.1830366655225087e-08,-9.715139251883186e-09,-5.16416403377807e-09,1.164721312888783e-09,8.249163771578474e-09,1.487863455153759e-08,1.9873929983271226e-08,2.2295013138763627e-08,2.1599514666374642e-08,1.774318822026653e-08,1.1190926978306023e-08,2.8483655860573087e-09,-6.068180684603985e-09,-1.4224849748047519e-08,-2.0373160899985087e-08,-2.3547293452331373e-08,-2.322562132667789e-08,-1.9414688212783284e-08,-1.2659687267461746e-08,-3.971212191322838e-09,5.326563713692745e-09,1.379867435283647e-08,2.0125303046102052e-08,2.330864872539291e-08,2.2835938120652607e-08,1.877334955769704e-08,1.1759762226763274e-08,2.9115327819277094e-09,-6.351302108084451e-09,-1.4532182845951265e-08,-2.030293952705816e-08,-2.2723516552689303e-08,-2.1405963687339878e-08,-1.657726664933637e-08,-9.051333493766451e-09,-9.543281467525602e-11,8.785936424355745e-09,1.6100501311849926e-08,2.0626923984163232e-08,2.1623159248807698e-08,1.8952646659192248e-08,1.3107166118151383e-08,5.117608100450659e-09,-3.626514055788611e-09,-1.1621965310758874e-08,-1.7514718766460958e-08,-2.033156509909049e-08,-1.9643671280991502e-08,-1.56324337382847e-08,-9.045317834515667e-09,-1.0548668197604574e-09,6.952661142152002e-09,1.3623600370578514e-08,1.786616553804797e-08,1.902986747686229e-08,1.7000173072127164e-08,1.2204907705863777e-08,5.5187864729933225e-09,-1.8992637763210747e-09,-8.80609990578429e-09,-1.4091219093633263e-08,-1.695213519798186e-08,-1.701090580658251e-08,-1.4360154781483336e-08,-9.524786960705453e-09,-3.3590221286016355e-09,3.106275225136422e-09,8.843536217997835e-09,1.2984439737376523e-08,1.495884644369649e-08,1.4565726473016224e-08,1.1987635031539181e-08,7.739444357167748e-09,2.5753581858139488e-09,-2.653517021518132e-09,-7.132259866044255e-09,-1.0221260771476916e-08,-1.1542856036530887e-08,-1.103776234545177e-08,-8.957484498903116e-09,-5.8083629168024235e-09,-2.2529906172430326e-09,1.0076646354930911e-09,3.3583450562132673e-09,4.374743530609144e-09,3.904452968743649e-09,2.101908357293552e-09,3.8791313577135494e-42,-4.3354565067955784e-60,7.029293346904164e-78,-1.7209416247300244e-95,6.66189997259631e-113,-4.290627265384475e-130,4.847495206262122e-147,-1.0096198946072378e-163,4.0281433995215786e-180,-3.1297278999574084e-196,4.6533055398901285e-212,-1.2433011644582679e-227,3.409915766259544e-258,-2.4209543142890136e-288,1.697595e-318
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.4948149505117465e-09,-1.1420874915242462e-08,-1.663178272074528e-08,-1.8687523003148817e-08,-1.6322287532079308e-08,-8.991708066071799e-09,2.8084105364319376e-09,1.7500885638736824e-08,3.2636571251651366e-08,4.533186846357082e-08,5.2820352719136067e-08,5.299865471040712e-08,4.4899351246541506e-08,2.8952515462120773e-08,7.012234302983472e-09,-1.7851795691693703e-08,-4.1827129063712355e-08,-6.095824253493593e-08,-7.181969542592944e-08,-7.214942853747488e-08,-6.128620921471774e-08,-4.0375477064919833e-08,-1.2284631223820367e-08,1.8794601749502797e-08,4.798362673309388e-08,7.050599104397044e-08,8.247954821247068e-08,8.16044836057983e-08,6.762990112649682e-08,4.246634285744564e-08,9.94334454722577e-09,-2.476532227816216e-08,-5.5970152194371595e-08,-7.841903589638809e-08,-8.820361185105215e-08,-8.348142556886194e-08,-6.482325085141498e-08,-3.519407746243364e-08,5.10244302414572e-10,3.628896333103797e-08,6.604281779272493e-08,8.465125926568861e-08,8.88835017659026e-08,7.797825692154744e-08,5.38023874294577e-08,2.0533603939445558e-08,-1.6065240356096084e-08,-4.9666581125767074e-08,-7.44997212392971e-08,-8.636100335499603e-08,-8.334296140775652e-08,-6.614917666222196e-08,-3.793144562543659e-08,-3.69812967943921e-09,3.0593440908584796e-08,5.9107033650371685e-08,7.713082186745707e-08,8.186575427281164e-08,7.284366008698527e-08,5.195260688101171e-08,2.3017934586955213e-08,-8.917269172050093e-09,-3.847310166772294e-08,-6.088194579599907e-08,-7.274990455168376e-08,-7.255116464854224e-08,-6.080629173278192e-08,-3.9889738481111615e-08,-1.3555037293911206e-08,1.374788917483734e-08,3.7660350428667936e-08,5.4583633091841585e-08,6.225534549290743e-08,6.00181782938805e-08,4.883737127420429e-08,3.103619206880846e-08,9.860033220475942e-09,-1.1148667482921509e-08,-2.8715907506200032e-08,-4.0396798589888094e-08,-4.4894546670213615e-08,-4.223261210537931e-08,-3.365530494358109e-08,-2.1334949547415648e-08,-7.925213208707333e-09,3.9332875615909025e-09,1.2092623694196533e-08,1.5261992244577477e-08,1.3236131673927405e-08,6.9169106093757345e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0402583050813597e-09,3.741777228221144e-09,6.992596812306579e-09,9.808155023306152e-09,1.1246596425192926e-08,1.0678629481770733e-08,7.949315162075658e-09,3.428056090892002e-09,-2.0767993137931605e-09,-7.501305761643343e-09,-1.1762470673254198e-08,-1.3987928259595514e-08,-1.370008835096043e-08,-1.0913370766381905e-08,-6.129111436877048e-09,-2.435936778383928e-10,5.6335053815158565e-09,1.0391322102775259e-08,1.3133504125567133e-08,1.3356719247822355e-08,1.1043236450086843e-08,6.6652010111470495e-09,1.0926024630639143e-09,-4.578547763228841e-09,-9.24214225799709e-09,-1.2000980232267354e-08,-1.2340395141628849e-08,-1.0229505239012484e-08,-6.127740050396597e-09,-8.88800376782447e-10,4.4130979416138545e-09,8.702019571808021e-09,1.1120135230457878e-08,1.1201679552657339e-08,8.968095994282685e-09,4.92175248882776e-09,-6.442210150742199e-11,-4.928404900141141e-09,-8.648765457641752e-09,-1.0457626265349694e-08,-1.0003991975523447e-08,-7.4235787868661716e-09,-3.306954426695957e-09,1.4347357311472804e-09,5.77010679182488e-09,8.771094467009661e-09,9.814107446041616e-09,8.711284460329242e-09,5.742695681620409e-09,1.5873852587375894e-09,-2.8309913499670993e-09,-6.55093952888882e-09,-8.782817835816636e-09,-9.075807228010036e-09,-7.407496473909238e-09,-4.178344780237439e-09,-1.1360489708362544e-10,3.9009312213697695e-09,7.012846238451427e-09,8.582312225863068e-09,8.313256927839947e-09,6.30343418099096e-09,3.0133734073796374e-09,-8.427105869705005e-10,-4.454806703615296e-09,-7.0854899040667335e-09,-8.219965285606785e-09,-7.663950943096122e-09,-5.572165978319062e-09,-2.4060181431504864e-09,1.173210883123332e-09,4.439742705738227e-09,6.755680112376378e-09,7.692051835545715e-09,7.108389848514602e-09,5.168879661362423e-09,2.3019399307251234e-09,-8.981870393460577e-10,-3.7929293655809885e-09,-5.833582338850137e-09,-6.664869019422928e-09,-6.1951397186125226e-09,-4.605781035126328e-09,-2.3052739721958795e-09,1.6429558648682639e-10,2.245487677769787e-09,3.4893353015785104e-09,3.6579673475243236e-09,2.7995030894138888e-09,1.272710137914355e-09,6.347669494440353e-42,-7.365741350319506e-60,1.2440546538957916e-77,-3.1847646477250825e-95,1.2946716201640508e-112,-8.799891960350054e-130,1.0552452883770223e-146,-2.348442732791411e-163,1.009144364080369e-179,-8.5253477430545145e-196,1.3943543839862614e-211,-4.1582037336731993e-227,1.0911730452030541e-257,-9.683817257156055e-288,1.103438e-317
