,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301
0,1.367485407524359e-13,5.39090031924485e-15,1.0961184263536239e-14,-3.5244852237121384e-14,-4.482948955068535e-14,1.6270410314469547e-14,-3.662497397339875e-14,-6.141432584536623e-14,-7.648009490667213e-14,-8.495971618638281e-14,-9.876508756312102e-14,-1.0887216739114219e-13,-1.469186842365778e-13,-1.334937386470441e-13,-1.4395130303963849e-13,-1.160799453294132e-13,-1.5485964974220168e-13,-1.8675996119186635e-13,-1.982765310612194e-13,-2.0370676319803179e-13,-2.3269832826489697e-13,-2.450899765793804e-13,4.697531073125368e-14,1.2224197008068048e-13,-2.9853711467048377e-13,8.477520188575654e-14,1.5426042769194564e-13,1.801004356774026e-13,1.8693277112677856e-13,1.862628621560219e-13,2.0994322712811434e-13,2.1205835510009987e-13,2.2950537178827776e-13,2.511556165262651e-13,2.578534976451257e-13,2.657078498718849e-13,2.820418123811349e-13,2.666266178507001e-13,3.07131721943032e-13,3.1583469478975286e-13,3.176749422408007e-13,1.1613253808563356e-13,2.6602491914292344e-13,3.0252332282049027e-13,8.855982197779595e-14,2.725678841321494e-13,3.1462952970156553e-13,2.994168397368421e-13,2.375790715343719e-13,2.4369499246740395e-13,1.7226468176040678e-13,1.4827031732918908e-13,1.451771844942712e-13,5.0048959779743046e-14,5.0795328223520333e-14,4.259379015284782e-14,-1.195352865003735e-14,-9.605985082687992e-14,-6.985556501166984e-14,3.5735681136050537e-13,3.4389285078347685e-13,5.612358260324262e-13,4.777203088605001e-13,5.759528796882382e-13,5.264309061634103e-13,6.0120981521801e-13,6.903799563953498e-13,6.483052729567122e-13,6.652616928329321e-13,7.310645652572823e-13,6.865373882792386e-13,6.974777104009616e-13,7.361046714268475e-13,7.092791146859159e-13,7.186410221519271e-13,7.280307690719081e-13,8.156934304896379e-13,7.346392892393013e-13,7.435275022479921e-13,3.077995256073231e-13,8.844174171000787e-13,7.556424455516501e-13,7.641866546423322e-13,8.159851474166318e-13,7.650420043484801e-13,7.731122968194807e-13,7.812221235891423e-13,8.545564614703677e-13,7.800755401540933e-13,7.876861619980711e-13,7.681122818750912e-13,8.708892853163604e-13,7.891823606806149e-13,7.961198775881576e-13,8.030667543052229e-13,8.735607003906318e-13,8.010155115774412e-13,8.075874381242802e-13,8.141594404646685e-13,8.023456471941493e-13,8.12286964329725e-13,8.185152679325609e-13,8.2474467219254e-13,-3.9789585629947936e-14,9.658994864248852e-13,8.295297301260635e-13,8.355127183571652e-13,8.415250106577249e-13,-1.3518739153662792e-13,9.17351876972164e-14,1.5841801299974758e-13,3.917499574403759e-13,1.949198975388543e-12,2.3659490138614047e-12,2.07439866352023e-12,3.0074903897234182e-12,2.670338388713977e-12,9.863510083226906e-13,3.0455158779160917e-12,2.4206233272050762e-12,1.3080568106685423e-12,3.0034003520776573e-12,2.5979379579851006e-12,3.2757222940799813e-12,1.5586737227871646e-13,1.4506100596174348e-12,1.1965660484149925e-12,2.322596274077542e-12,2.2389633510829195e-12,5.251664057162755e-12,1.7803386984837023e-12,4.84952072428968e-12,-1.1213672853125022e-11,3.816690468341585e-12,1.847915795829326e-11,1.4405869787420333e-12,-3.9830632255423094e-14,9.03506384742902e-14,-6.702757826593206e-12,-1.0378715771388723e-11,-3.477230268882851e-12,-1.2821985901262989e-11,-1.3506199203979169e-11,3.7191824558548095e-13,7.926148660946375e-13,-1.0439738242273223e-13,-2.0575645149926835e-12,3.5944517672551557e-12,-9.569284300641481e-12,-2.2859361642442927e-11,2.322139596779048e-12,3.0897077855073095e-12,4.869395986910444e-12,2.219339529353218e-12,-2.8838169132161384e-11,3.726129091593413e-12,-2.2146745531053544e-11,4.830041304508579e-12,-1.7879462894259228e-11,-1.7250754737200294e-11,4.628590497653607e-12,2.8285017753893308e-12,2.875475004911313e-12,2.963499099319139e-12,-2.162349841266411e-11,2.733334723724473e-12,2.4757802513096203e-12,2.9831135719857577e-12,2.546596268724419e-13,2.2984320349957683e-12,1.1454801834762504e-12,2.6990735405184214e-12,-8.18164265916776e-13,-6.012103610257434e-12,-1.5425765278499805e-11,-1.0881658596134081e-11,4.362997689891204e-12,-1.801091934166507e-11,-1.854536619464872e-11,-1.1071269674283161e-11,-1.3262157759402725e-11,-1.1206800147670022e-11,-9.988622582797198e-12,-9.815909371148944e-12,-9.652154003871247e-12,-1.411501834916071e-11,-9.294140007793256e-12,-1.0795953054390577e-11,-1.2424441924264532e-11,-1.1670848840130702e-11,-1.0352784812633258e-11,1.549296517645979e-12,-1.285151388265415e-11,-1.3962284883633489e-11,-1.3733921071258859e-11,5.868549127410627e-12,1.7276402951190963e-12,-5.352592027039762e-12,-6.024082126794448e-12,-5.839875653522206e-12,-5.085796777701455e-12,-5.453742673887188e-12,-5.282510566318616e-12,1.4652256971429983e-12,1.1457892916957284e-12,-5.364362762764413e-12,1.0777780157582878e-12,1.106394312996754e-12,1.0439239689374646e-12,1.2735127596467954e-12,1.0708871467802852e-12,1.003672848127933e-12,1.499263620722008e-12,1.1765415015906253e-12,1.1122182521163514e-12,9.759838081914987e-13,8.419937415756674e-13,7.084596603483649e-13,6.824522869348259e-13,7.383422066007162e-13,9.058848611338819e-13,9.58764537798447e-13,-4.592284172150406e-12,-3.985255281615166e-12,7.648553453232999e-13,7.388708745109171e-13,5.906983266826895e-13,6.851009798728448e-13,-7.24242493920586e-13,6.969483480684578e-13,3.124750500187859e-13,3.2408402146669627e-13,3.117871852322046e-13,3.1478486926520163e-13,3.081547665609814e-13,2.8823260915510816e-13,2.9686048852786086e-13,3.144588545762402e-13,2.694006062729173e-13,2.835497006017361e-13,3.503762769720675e-13,2.914572719901756e-13,2.7040258165501943e-13,2.5825987996698277e-13,2.663760803672748e-13,2.6048528333822325e-13,2.4463696105928373e-13,2.573222791710464e-13,3.027080377120639e-13,2.3042929285398816e-13,2.476864701113609e-13,2.9933553165277825e-13,2.2028960543692552e-13,2.404009893632476e-13,2.320667029310179e-13,2.4863038498871393e-13,2.315877786471057e-13,2.2055379746772497e-13,2.2982306360148254e-13,2.2541449695246318e-13,2.13052500037705e-13,2.2367940114250765e-13,2.4897205190001294e-13,2.1368912560222663e-13,2.1529596058402735e-13,2.5567398130358997e-13,1.9966116210471495e-13,2.0938083657489274e-13,3.2561279435106835e-13,2.0670549866203088e-13,2.030346928735586e-13,1.9836144742093365e-13,1.9959583755527135e-13,1.9604645746068024e-13,1.9894931510867055e-13,1.909958197454207e-13,1.8762996939070698e-13,1.8815130376306352e-13,1.8315757040203418e-13,2.1038142696534122e-13,1.8590468816706343e-13,1.7441740957547336e-13,2.278171372709262e-13,1.8436175251437282e-13,1.647525091160939e-13,1.652974746808491e-13,1.5725310713321466e-13,1.5419303184942534e-13,1.608999536036784e-13,1.4583678342725092e-13,1.562110138099572e-13,1.5742018053803322e-13,1.2096039558033476e-13,1.6119891393574011e-13,-1.696823949316355e-14,1.164003686640235e-13,1.2089396348750367e-13,1.057696629308711e-13,9.931869127389409e-14,1.1919661023620225e-13,9.753279448260155e-14,8.07819694383194e-14
1,3.4551832237032394e-13,1.3899339694939607e-14,2.7498013361038255e-14,-9.351137597769983e-14,-1.188356112224034e-13,3.7056187843368903e-14,-9.091311334350869e-14,-1.601471582625221e-13,-1.998488057768817e-13,-2.2194378104297758e-13,-2.576771491187531e-13,-2.839191890272323e-13,-3.8964745076463094e-13,-3.469932468884123e-13,-3.7386831112217836e-13,-2.9270196669330505e-13,-3.9905043759100163e-13,-4.820639600756933e-13,-5.113290343180204e-13,-5.233739446075541e-13,-5.974558580597892e-13,-6.287125618712013e-13,9.523823356965515e-14,2.8512325827769066e-13,-7.616684038777183e-13,1.8756104539928571e-13,3.5730957982237873e-13,4.1864211195875643e-13,4.339247348122482e-13,4.2916725115086784e-13,4.837880526958571e-13,4.86617586784945e-13,5.243605281093347e-13,5.718492679048585e-13,5.859264893066292e-13,6.020850426644907e-13,6.346910630103904e-13,5.92404762041364e-13,6.859498877006614e-13,6.977156177965197e-13,6.986213123340865e-13,2.033399989232942e-13,5.600850075018696e-13,6.430498425201624e-13,1.2399371651963722e-13,5.493579286309186e-13,6.468399860995704e-13,6.040229053905355e-13,4.407359287763235e-13,4.493716731244668e-13,2.7540959906116344e-13,1.9651252425468581e-13,1.9795791694448596e-13,1.41355397068363e-13,1.3718428799283271e-13,1.2191514562066332e-13,-1.999422621562225e-14,-2.1804077785590184e-13,-1.8238677324569053e-13,8.825887557825473e-13,7.407485189727735e-13,1.2250687920336685e-12,9.876800422133843e-13,1.2005750921449464e-12,1.0715348952002562e-12,1.2382711818697754e-12,1.4345525608131251e-12,1.3365328549673276e-12,1.3721532503650118e-12,1.51524039209333e-12,1.4111950763643357e-12,1.4322678557295238e-12,1.515123140561903e-12,1.4495795617521776e-12,1.4663674383654584e-12,1.482927855308911e-12,1.6776850155205989e-12,1.4881753182145126e-12,1.5029714937453159e-12,4.235747206669669e-13,1.8184150515103391e-12,1.5149000479009237e-12,1.528011866500915e-12,1.640662264872964e-12,1.520173226489706e-12,1.5315607845214422e-12,1.5427274454815416e-12,1.7054790852193883e-12,1.5299014858221807e-12,1.5392104492358904e-12,1.4830313696930212e-12,1.7136383357115372e-12,1.5210349537333485e-12,1.5276579173422394e-12,1.5338981734589115e-12,1.6880708585411606e-12,1.5166624368746881e-12,1.5210058445280232e-12,1.5248597214129166e-12,1.4870267057837346e-12,1.5055967766278383e-12,1.5073088296087528e-12,1.508408439094393e-12,-6.086309888929747e-13,1.8197335960129584e-12,1.4854158987290495e-12,1.4833130258719209e-12,1.4804214696543254e-12,-3.330491040586836e-13,2.1783000069412943e-13,3.4399660912765857e-13,4.27669023260922e-13,3.2371351959062546e-12,3.808583446056674e-12,3.0209363085584797e-12,4.6940136493843585e-12,3.8284407269674024e-12,2.273130851907796e-12,4.242884950128461e-12,2.823701899486745e-12,2.8441328603460224e-12,3.582779231226169e-12,2.5110641987287656e-12,3.6983967746462254e-12,4.174729575593402e-13,3.3450612781245033e-12,2.545092501300396e-12,4.306326960808317e-12,4.285769108845368e-12,7.287837080065868e-12,3.3002185847088933e-12,9.34393147862957e-12,-2.2916739210245577e-11,8.56721766815121e-12,4.0104629695183834e-11,8.083072175259993e-13,-6.381620378596262e-13,2.48142998061876e-12,-1.240589554032168e-11,-2.0759850396347777e-11,-4.08654976736094e-12,-2.329804692953011e-11,-2.4325590625912223e-11,2.567172974633615e-12,3.557660375917346e-12,9.001885001117925e-13,-3.87019278348053e-12,7.211564733781961e-12,-1.9977468096381357e-11,-4.469214529210329e-11,3.730272158888159e-12,4.7584278187787014e-12,8.240459298511778e-12,2.7110103860776177e-12,-5.96072732254403e-11,5.123146703847929e-12,-4.526468427883529e-11,7.790071951391981e-12,-3.8355209479252243e-11,-3.441395443403266e-11,6.550945441595975e-12,2.802872528113045e-12,2.841322658043381e-12,3.1512078262950015e-12,-4.3116115150782374e-11,2.7803044720933208e-12,2.460394056476343e-12,3.821524290528631e-12,-2.2597035916130346e-12,2.7142219146665944e-12,1.0150898561040446e-12,5.104393481835734e-12,-2.8339027298240687e-12,-1.2839507599986084e-11,-3.204219673116955e-11,-2.2118460147448912e-11,8.485923660304394e-12,-3.818912725064665e-11,-3.951234578857894e-11,-2.2840560737282244e-11,-2.7941956559398416e-11,-2.3381505986447167e-11,-2.0767190113003977e-11,-1.9903341297989864e-11,-2.0076647157037506e-11,-3.072500924568669e-11,-1.927486150289346e-11,-2.2880666818116044e-11,-2.6508530707836272e-11,-2.4952333038956405e-11,-2.1927287350303454e-11,2.8105869163433964e-12,-2.8367820704425416e-11,-3.1235477729316855e-11,-3.0984795037173485e-11,1.215453271912788e-11,3.493298579920207e-12,-1.1853295692706454e-11,-1.3239729162446863e-11,-1.3058923689656688e-11,-1.125565261488328e-11,-1.2178834900410087e-11,-1.179818143746958e-11,3.1509155763536128e-12,2.4512890898255973e-12,-1.207598415864035e-11,2.2341656593727e-12,2.3720060569651664e-12,2.2137516930001736e-12,2.733545776602036e-12,2.2930719030480478e-12,2.1311419839741157e-12,3.243059465870953e-12,2.5446309578094327e-12,2.4143088186893015e-12,2.0593434745570742e-12,1.7158479855873268e-12,1.4612590263874755e-12,1.423699567076822e-12,1.5285352796229771e-12,1.927098945853275e-12,2.0818091704490646e-12,-1.059093590160948e-11,-9.217326695028411e-12,1.6322984664562507e-12,1.5885304713921146e-12,1.2588060300078674e-12,1.4818092842747167e-12,-1.7428255291618417e-12,1.5503433908389295e-12,7.324113542764241e-13,7.528307016160643e-13,7.282126141595421e-13,7.337760867376928e-13,7.201496241362192e-13,6.802884825929886e-13,6.965866585504542e-13,7.321439151160152e-13,6.414260857897909e-13,6.688241727461549e-13,8.310427905256159e-13,6.891417081137341e-13,6.419822606336844e-13,6.171781246262563e-13,6.338670903030485e-13,6.213343115805853e-13,5.891807237353779e-13,6.149610747751134e-13,7.16274238689557e-13,5.603432593844463e-13,5.95675169900313e-13,7.192556596694419e-13,5.395594791922877e-13,5.802486353201861e-13,5.626919855586021e-13,5.999923156452879e-13,5.622020808496954e-13,5.392746819154624e-13,5.582061853320276e-13,5.487520147558419e-13,5.239137729360019e-13,5.446586915926492e-13,5.984488992681729e-13,5.276310485351011e-13,5.266087093607207e-13,6.222338075246565e-13,4.974950528708913e-13,5.131660416727013e-13,7.99027846870296e-13,5.065296625393525e-13,4.986442710044394e-13,4.90002276045563e-13,4.902260909587392e-13,4.825909022577616e-13,4.929772100840649e-13,4.707320345640548e-13,4.634803501079662e-13,4.700099188259391e-13,4.5257208328518273e-13,5.171836340569654e-13,4.663837739484911e-13,4.323271405988058e-13,5.64079326256988e-13,4.644141640361172e-13,4.0993907270275166e-13,4.1318602918139225e-13,3.9213324429521413e-13,3.8546950672657265e-13,4.0473083121551803e-13,3.656938521991554e-13,3.91288593864156e-13,3.9846167086884864e-13,3.05950706646462e-13,4.0485079595862685e-13,-4.655886381192865e-14,2.976547937651762e-13,3.1002839470807924e-13,2.725989565382503e-13,2.596421932085676e-13,3.083952176955467e-13,2.530382241950011e-13,2.1446845905774818e-13
2,6.897959209085945e-13,3.6607109202677796e-14,6.275749045422274e-14,-1.9445286919916895e-13,-2.485103241817224e-13,7.005750609820759e-14,-1.678219976674952e-13,-3.29228885902857e-13,-4.1388966558570476e-13,-4.603950786594233e-13,-5.347054777786884e-13,-5.894579147726882e-13,-8.340636698271892e-13,-7.186017983339868e-13,-7.737739094290711e-13,-5.741272836609632e-13,-8.160221296262552e-13,-9.906855226817798e-13,-1.0497370576115244e-12,-1.0684145863001468e-12,-1.2197521757022933e-12,-1.282104964924644e-12,1.3669101911042687e-13,5.209451955582657e-13,-1.5419999451334118e-12,3.1567348011255597e-13,6.442279534923194e-13,7.581578427981112e-13,7.838362426629099e-13,7.661333414182798e-13,8.632047211933331e-13,8.621590571678248e-13,9.224324203304361e-13,9.998609875841914e-13,1.0209637052966029e-12,1.044204351071262e-12,1.0878493167550317e-12,9.93499487839223e-13,1.1608084307617804e-12,1.158567581732781e-12,1.1511041789373335e-12,1.9325244308390817e-13,8.543038851959158e-13,9.968955925492201e-13,1.7013813062645713e-14,7.658998164191887e-13,9.399379605253266e-13,8.435771291077449e-13,4.989496759056754e-13,4.993848858077026e-13,1.7052485742274273e-13,-3.4928718727801026e-14,-1.5681941063532144e-15,3.095695622547866e-13,2.8837915871463305e-13,2.7114206314718247e-13,-8.055444583377867e-15,-3.48662956821296e-13,-3.6168556442148534e-13,1.7465369557578837e-12,1.1680080858654856e-12,1.993795336134887e-12,1.44851936912382e-12,1.7859807237017514e-12,1.5181354242363382e-12,1.7959676486657285e-12,2.113213571610331e-12,1.9381137624298737e-12,1.9907890695905265e-12,2.216417373085848e-12,2.029093526806657e-12,2.0544453359856243e-12,2.1815198754023685e-12,2.0545560994088876e-12,2.070607565569296e-12,2.085475701472144e-12,2.40509105116018e-12,2.0636128450978276e-12,2.0735883578473713e-12,-3.345337717722051e-14,2.600185964079611e-12,2.045848244114671e-12,2.050194733233887e-12,2.2266639076699142e-12,2.0044977410511608e-12,2.003806979739626e-12,2.001821756236232e-12,2.2662698477811358e-12,1.94533461747406e-12,1.9377810076749343e-12,1.808900362707659e-12,2.1908924989980363e-12,1.838850929860003e-12,1.82292784166005e-12,1.8051138412957157e-12,2.0467554962615103e-12,1.731211322121496e-12,1.7065804814236205e-12,1.679592216455939e-12,1.585391429450071e-12,1.5930799683611804e-12,1.5577686152707834e-12,1.5194792568907003e-12,-2.4960793513735044e-12,2.021535449614446e-12,1.3659925562196932e-12,1.313419625368238e-12,1.2567973026588058e-12,-5.910838471348182e-13,4.4266984310418023e-13,5.994296582471777e-13,4.34249376614689e-14,2.9663247905113742e-12,3.1053475654344605e-12,1.5591108252045094e-12,3.331733171830812e-12,1.7319572245745172e-12,4.108914021862412e-12,1.4805725609365235e-12,-8.203325806824746e-13,4.977085732387636e-12,-7.092308426186767e-13,-2.9149792336452625e-12,-1.8296076106521296e-12,1.8133940507874316e-12,7.313727772449423e-12,5.454633021396528e-12,7.37644954506124e-12,8.946428192925349e-12,1.217905357394151e-11,9.110825407615952e-12,1.9499553744962457e-11,-2.8008260795324277e-11,2.2178378495201143e-11,8.038233542364608e-11,1.2959824646165475e-11,1.4080438478662286e-11,2.24639665603304e-11,-5.049949867893745e-12,-2.0575762506280642e-11,8.795869442697142e-12,-2.9341760826590685e-11,-3.3783408294029325e-11,6.083398381329135e-12,4.561629525098342e-12,-4.695670009861481e-12,-1.6857747411525766e-11,-3.795202073790196e-12,-5.6249491036911316e-11,-9.066489678247228e-11,-2.0879209859142004e-11,-2.1550833771779366e-11,-1.8715371047974224e-11,-2.964064592863004e-11,-1.3122814168817302e-10,-3.01781267535901e-11,-1.086047401155429e-10,-2.5869722498886823e-11,-1.0142920536500027e-10,-8.686820955774977e-11,-2.9026924169523064e-11,-3.413455607915132e-11,-3.297985038990035e-11,-3.088081318637845e-11,-9.068402410512818e-11,-2.7385601118310656e-11,-2.4992993051775747e-11,-1.944081779331417e-11,-2.7337578479569092e-11,-1.4742979078069752e-11,-1.2509258338128227e-11,-2.8784444286956848e-12,-1.42489137549261e-11,-2.8596018270480692e-11,-5.204617941815923e-11,-3.848362627150101e-11,7.351206101699017e-12,-6.622900411295447e-11,-6.884291456541084e-11,-3.9618156967182285e-11,-4.856314450229932e-11,-4.047148225871152e-11,-3.5829219599756004e-11,-3.2507885562571544e-11,-3.407170331187927e-11,-5.407056722629198e-11,-3.206873669965513e-11,-3.8577780220288765e-11,-4.443351816023124e-11,-4.1777790344618605e-11,-3.596754266371946e-11,2.388157712839049e-12,-4.832416770070341e-11,-5.430298563384585e-11,-5.384652316753224e-11,1.8270546804150118e-11,4.842642279802301e-12,-2.0816678656989255e-11,-2.2926002388673142e-11,-2.3175449469121158e-11,-1.9665445641242814e-11,-2.1511165872949788e-11,-2.0841305158675782e-11,4.9421436723932714e-12,3.7853723362497635e-12,-2.1501817186074278e-11,3.227816510901521e-12,3.695179616834108e-12,3.363622891259127e-12,4.295839027419906e-12,3.5933768592570105e-12,3.2797626525464958e-12,5.228086198462295e-12,4.113506489749278e-12,3.931710761763171e-12,3.1712967083056714e-12,2.4579235486474908e-12,2.1803337695361574e-12,2.1750343957696097e-12,2.3011548738331516e-12,3.0757678417384548e-12,3.468071267129652e-12,-1.9097582698764432e-11,-1.6741723930505066e-11,2.637818356990483e-12,2.605031521775464e-12,2.0378458108076986e-12,2.4490262568053316e-12,-3.430235501246482e-12,2.6716397561713106e-12,1.3939596739103334e-12,1.4098329953762288e-12,1.3745759676363462e-12,1.3795473861081784e-12,1.3582072723127686e-12,1.3027074870988295e-12,1.3200999533421453e-12,1.3719396626865217e-12,1.2431314255693226e-12,1.275450887372871e-12,1.5929722675397456e-12,1.3166575498161441e-12,1.2341298254305738e-12,1.1981032536599222e-12,1.2217150973882384e-12,1.2013270730777744e-12,1.1561696612232097e-12,1.1916551001340963e-12,1.3659034554154202e-12,1.1140842280240031e-12,1.1635995831434156e-12,1.4009099428524397e-12,1.0834555938059664e-12,1.1387563075057841e-12,1.1115441981592836e-12,1.176288363684073e-12,1.1116133006051253e-12,1.077617003700165e-12,1.1044822816235791e-12,1.0891264901096836e-12,1.0555206480985282e-12,1.081489460363593e-12,1.1660146202885214e-12,1.0689473116075717e-12,1.0520142663059248e-12,1.232623028741429e-12,1.0208856799906699e-12,1.028294881949284e-12,1.5978502485553495e-12,1.0151731732436765e-12,1.00248737876835e-12,9.93342857822884e-13,9.86113639035697e-13,9.738300664600793e-13,1.0038656131052843e-12,9.51789894979192e-13,9.40107979721541e-13,9.683938989340052e-13,9.189648520311488e-13,1.041556092012788e-12,9.6689307022367e-13,8.823449655519803e-13,1.1469244640411355e-12,9.684009078656171e-13,8.417839431724427e-13,8.536770693532584e-13,8.082443063648647e-13,7.97353079489302e-13,8.436893097155566e-13,7.602064922207844e-13,8.122192656456696e-13,8.377403686615886e-13,6.459767711572999e-13,8.427238324654691e-13,-9.957880516109789e-14,6.363713532983039e-13,6.647497427054135e-13,5.893364938976002e-13,5.730126099470323e-13,6.684739112547157e-13,5.519987254222395e-13,4.833224753200949e-13
